25.000000	3.000000	2.000000	0.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
25.000000	3.000000	2.000000	0.0100	0.050681	0.051939	0.049904	0.049651	0.051634	0.051828	0.052237	0.042864	0.046051	0.052985	0.045358	0.048272	0.054718	0.041564	0.047778	0.045592	0.048740	0.052304	0.044088	0.043876	0.049827	0.047991	0.047443	0.050656	0.039885	0.040628	0.048523	0.043344	0.046991	0.051750	0.050468	0.045465	0.047810	0.047368	0.042066	0.048513	0.049477	0.047175	0.049386	0.055627	0.049395	0.045648	0.054812	0.042488	0.047786	0.055739	0.059140	0.046079	0.049065	0.048117	
25.000000	3.000000	2.000000	0.0200	0.095760	0.112157	0.112014	0.105827	0.103919	0.123220	0.089833	0.109604	0.093450	0.092855	0.103113	0.112551	0.093912	0.116327	0.098484	0.083556	0.099346	0.097018	0.100626	0.102148	0.065919	0.095679	0.097164	0.107444	0.090665	0.099258	0.094730	0.118370	0.094909	0.082581	0.100426	0.088467	0.107960	0.100283	0.111041	0.106063	0.091261	0.105812	0.102276	0.105002	0.105529	0.106381	0.108618	0.089200	0.102176	0.089688	0.116707	0.103722	0.108482	0.090140	
25.000000	3.000000	2.000000	0.0300	0.181952	0.184466	0.177047	0.156082	0.115463	0.174165	0.129939	0.150014	0.157131	0.131417	0.176560	0.125571	0.136695	0.166404	0.165303	0.186679	0.143236	0.167392	0.198405	0.157447	0.171843	0.185250	0.133054	0.185576	0.151296	0.145060	0.141252	0.162369	0.150989	0.189610	0.131676	0.142665	0.190643	0.175011	0.167068	0.149678	0.166425	0.165182	0.137029	0.171312	0.169685	0.159474	0.160811	0.131722	0.154875	0.168414	0.149497	0.153488	0.123378	0.187907	
25.000000	3.000000	2.000000	0.0400	0.267619	0.206545	0.236160	0.240798	0.174311	0.248645	0.219752	0.195569	0.208569	0.246535	0.208874	0.209032	0.198438	0.274911	0.267863	0.245923	0.203898	0.217123	0.247759	0.281690	0.176189	0.201314	0.251287	0.217497	0.319776	0.206055	0.223327	0.256107	0.256436	0.214316	0.197078	0.209931	0.232826	0.236691	0.261227	0.196259	0.214621	0.211307	0.236197	0.262289	0.252638	0.206905	0.192558	0.251865	0.209900	0.190317	0.268815	0.256339	0.227470	0.206199	
25.000000	3.000000	2.000000	0.0500	0.344473	0.265999	0.290846	0.264648	0.317087	0.328532	0.258732	0.342068	0.334910	0.825336	0.285344	0.414593	0.373630	0.325748	0.347168	0.454540	0.304583	0.315202	0.258997	0.336795	0.261825	0.364504	0.339948	0.308855	0.295893	0.377400	0.327981	0.293272	0.477082	0.262924	0.454473	0.241762	0.341665	0.376105	0.291557	0.378163	0.367057	0.363208	0.280574	0.298041	0.290993	0.330111	0.293683	0.272198	0.430465	0.313879	0.316748	0.328362	0.317500	0.280782	
25.000000	3.000000	10.000000	0.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
25.000000	3.000000	10.000000	0.0100	0.042733	0.048291	0.048575	0.045836	0.048095	0.047892	0.051302	0.051262	0.049612	0.047515	0.048182	0.049304	0.048219	0.047804	0.046483	0.044975	0.043997	0.051250	0.048493	0.050428	0.045207	0.048739	0.049610	0.043386	0.046495	0.047700	0.044944	0.049408	0.045767	0.049949	0.049739	0.048302	0.047327	0.050324	0.047621	0.052358	0.049247	0.051142	0.183250	0.050440	0.050896	0.048041	0.049171	0.049881	0.048988	0.049355	0.048030	0.048781	0.050868	0.050951	
25.000000	3.000000	10.000000	0.0200	0.091277	0.102938	0.103059	0.104250	0.109233	0.225332	0.097271	0.098666	0.105884	0.099255	0.115450	0.101503	0.100612	0.098611	0.095730	0.103026	0.106541	0.105966	0.089890	0.096738	0.096838	0.224230	0.105797	0.106113	0.100246	0.098586	0.100918	0.091723	0.097355	0.103985	0.097580	0.097696	0.096532	0.095769	0.103415	0.103181	0.102099	0.105988	0.096106	0.103237	0.089139	0.106673	0.097435	0.092456	0.111346	0.098621	0.098077	0.099395	0.098281	0.101679	
25.000000	3.000000	10.000000	0.0300	0.165351	0.163477	0.267397	0.150804	0.155373	0.150864	0.152491	0.162541	0.143761	0.161844	0.176115	0.169203	0.148159	0.281282	0.288447	0.155918	0.165866	0.152327	0.158446	0.163037	0.164526	0.152562	0.156616	0.151535	0.155910	0.155862	0.150102	0.269382	0.166746	0.153790	0.159548	0.151694	0.149524	0.161132	0.156422	0.161502	0.165134	0.271534	0.158392	0.154127	0.148361	0.172775	0.170386	0.160124	0.151100	0.155414	0.156571	0.172137	0.153726	0.160928	
