50.000000	3.000000	2.000000	0.0100	0.078833	0.070859	0.067019	0.072801	0.073764	0.074997	0.075421	0.074662	0.079516	0.076445	0.073487	0.066319	0.067211	0.064524	0.069012	0.072063	0.062652	0.066445	0.070489	0.072564	0.060969	0.067623	0.075184	0.079282	0.063909	0.071209	0.090032	0.067320	0.079946	0.072018	0.062387	0.066891	0.068131	0.070046	0.066264	0.066239	0.077832	0.067881	0.078129	0.067332	0.070663	0.076942	0.078247	0.072884	0.065185	0.069916	0.072695	0.068064	0.070101	0.077468	
50.000000	3.000000	2.000000	0.0150	0.103214	0.113860	0.102275	0.115706	0.102091	0.113460	0.107834	0.100393	0.110415	0.114516	0.112809	0.110968	0.121648	0.109511	0.117514	0.131540	0.103726	0.093159	0.123840	0.098257	0.113148	0.115197	0.093116	0.110585	0.099442	0.110935	0.111045	0.119377	0.092032	0.108602	0.107448	0.106698	0.101982	0.111022	0.091398	0.108457	0.114465	0.116755	0.110916	0.096392	0.107821	0.108974	0.109178	0.088687	0.113375	0.106994	0.117681	0.112176	0.110961	0.116539	
50.000000	3.000000	2.000000	0.0200	0.152679	0.138230	0.180895	0.159719	0.141868	0.145256	0.161970	0.154188	0.140417	0.146295	0.143505	0.139539	0.140273	0.148708	0.140664	0.154543	0.133443	0.148856	0.145536	0.142795	0.159942	0.156987	0.162941	0.152012	0.151476	0.130079	0.179580	0.148132	0.124151	0.158320	0.138605	0.133394	0.137975	0.169101	0.144773	0.132252	0.145021	0.136989	0.140136	0.150718	0.147361	0.144199	0.151019	0.155053	0.150156	0.135861	0.141294	0.154694	0.166932	0.169163	
50.000000	3.000000	2.000000	0.0250	0.204318	0.186413	0.177740	0.199347	0.203263	0.218914	0.185062	0.175106	0.192235	0.200999	0.185978	0.176680	0.200202	0.178284	0.198750	0.212636	0.193810	0.224774	0.193390	0.229179	0.220876	0.209895	0.168833	0.213644	0.186107	0.208986	0.193570	0.205278	0.189179	0.179428	0.180558	0.184914	0.191487	0.223312	0.208476	0.195907	0.189774	0.196313	0.201520	0.200420	0.180335	0.208963	0.166429	0.202138	0.196401	0.182325	0.175896	0.198692	0.191457	0.193282	
50.000000	3.000000	2.000000	0.0300	0.274139	0.252652	0.286242	0.201154	0.296453	0.231830	0.277909	0.238830	0.285363	0.242709	0.261624	0.276886	0.290369	0.281922	0.238914	0.281990	0.269361	0.235794	0.229718	0.248946	0.262061	0.267003	0.252260	0.247217	0.312859	0.260152	0.284341	0.241635	0.227338	0.232617	0.258000	0.281222	0.266335	0.264669	0.198402	0.252599	0.223357	0.281668	0.281988	0.268465	0.252798	0.245588	0.211515	0.239080	0.232880	0.287672	0.297083	0.298731	0.224870	0.312564	
50.000000	3.000000	10.000000	0.0100	0.065963	0.071844	0.074421	0.071076	0.073203	0.073315	0.073187	0.069684	0.072786	0.068285	0.071512	0.070517	0.067476	0.068124	0.072820	0.068296	0.071922	0.067177	0.067807	0.073103	0.069771	0.068920	0.201579	0.069599	0.073258	0.072521	0.067758	0.069012	0.069186	0.072416	0.073866	0.072222	0.070165	0.074236	0.074857	0.069640	0.070719	0.202946	0.068593	0.068510	0.071880	0.067855	0.071228	0.069558	0.072356	0.071904	0.071526	0.072203	0.070566	0.068699	
50.000000	3.000000	10.000000	0.0150	0.105685	0.102701	0.111352	0.109545	0.105737	0.103560	0.102355	0.099563	0.112056	0.110965	0.106887	0.117823	0.108802	0.101055	0.103294	0.109597	0.106932	0.106848	0.112987	0.110277	0.111856	0.117715	0.105478	0.105469	0.103794	0.234853	0.106957	0.109579	0.113290	0.238091	0.109164	0.110588	0.104785	0.118225	0.110411	0.106245	0.108691	0.107251	0.112465	0.104469	0.109347	0.106602	0.107562	0.109337	0.169274	0.107111	0.113197	0.109877	0.116444	0.101929	
50.000000	3.000000	10.000000	0.0200	0.144554	0.150173	0.149765	0.143307	0.153869	0.154040	0.154923	0.142596	0.269913	0.149273	0.150464	0.150883	0.155317	0.156299	0.265670	0.147361	0.158015	0.146431	0.158880	0.157462	0.152120	0.151973	0.152950	0.142136	0.150176	0.153215	0.172878	0.148405	0.149848	0.157497	0.152826	0.159794	0.155118	0.272784	0.149520	0.267318	0.141314	0.150834	0.140058	0.154263	0.154575	0.156310	0.154867	0.157915	0.149207	0.149144	0.143493	0.151712	0.138529	0.147269	
50.000000	3.000000	10.000000	0.0250	0.302944	0.206249	0.190461	0.205400	0.186122	0.201414	0.197957	0.195399	0.201905	0.182842	0.199667	0.208100	0.184249	0.188409	0.197851	0.202151	0.194967	0.195839	0.198090	0.198743	0.206117	0.199107	0.215775	0.314729	0.301956	0.196330	0.205291	0.190918	0.199067	0.198734	0.311964	0.224342	0.259193	0.190359	0.235103	0.196593	0.315240	0.193912	0.304448	0.209528	0.200363	0.194753	0.197189	0.236199	0.201460	0.205495	0.193928	0.215824	0.182955	0.317282	
50.000000	3.000000	10.000000	0.0300	0.263987	0.254189	0.376468	0.264781	0.238725	0.362034	0.268391	0.356592	0.249845	0.358069	0.256088	0.259368	0.362457	0.262383	0.320396	0.254702	0.376720	0.246951	0.351891	0.249569	0.397346	0.281860	0.359601	0.277944	0.252838	0.330978	0.265345	0.388280	0.311457	0.313496	0.260735	0.242044	0.254121	0.358990	0.370181	0.256520	0.278928	0.255369	0.260950	0.253973	0.250570	0.360520	0.269152	0.383540	0.276407	0.359460	0.268531	0.277568	0.375969	0.267822	
